"(0,0)","(0,1)","(0,2)","(0,3)","(0,4)","(0,5)","(1,0)","(1,1)","(1,2)","(1,3)","(1,4)","(1,5)","(2,0)","(2,1)","(2,2)","(2,3)","(2,4)","(2,5)","(3,0)","(3,1)","(3,2)","(3,3)","(3,4)","(3,5)","(4,0)","(4,1)","(4,2)","(4,3)","(4,4)","(4,5)","(5,0)","(5,1)","(5,2)","(5,3)","(5,4)","(5,5)"
58.287,0.0,53.349,52.179,50.960,51.818,56.681,54.170,52.834,52.689,0.0,49.433,55.236,53.874,51.582,51.468,51.395,50.115,53.841,52.740,51.520,49.407,50.110,50.209,52.600,0.0,0.0,0.0,47.848,48.889,51.225,50.016,48.823,47.644,46.872,47.621
58.705,0.0,53.764,52.594,51.376,52.215,57.098,54.588,53.251,53.106,0.0,49.827,55.653,54.291,51.999,51.884,51.811,50.529,54.258,53.157,51.937,49.824,50.527,50.623,53.017,0.0,0.0,0.0,48.264,49.303,51.642,50.433,49.240,48.061,47.287,48.035
59.117,0.0,54.176,53.006,51.787,52.610,57.511,55.000,53.664,53.518,0.0,50.220,56.066,54.704,52.412,52.297,52.224,50.939,54.671,53.570,52.350,50.236,50.939,51.033,53.430,0.0,0.0,0.0,48.676,49.713,52.055,50.846,49.653,48.474,47.699,48.445
59.526,0.0,54.584,53.413,52.194,53.002,57.920,55.409,54.073,53.927,0.0,50.610,56.475,55.113,52.821,52.705,52.632,51.345,55.080,53.979,52.759,50.645,51.347,51.439,53.839,0.0,0.0,0.0,49.084,50.119,52.464,51.255,50.061,48.883,48.106,48.851
59.931,0.0,54.987,53.817,52.598,53.392,58.324,55.814,54.477,54.331,0.0,50.998,56.880,55.517,53.226,53.110,53.037,51.748,55.485,54.384,53.164,51.049,51.751,51.841,54.244,0.0,0.0,0.0,49.488,50.521,52.869,51.660,50.466,49.287,48.510,49.253
60.332,0.0,55.387,54.216,52.997,53.779,58.725,56.215,54.878,54.732,0.0,51.384,57.280,55.918,53.626,53.510,53.437,52.146,55.886,54.784,53.564,51.450,52.151,52.240,54.644,0.0,0.0,0.0,49.888,50.919,53.269,52.060,50.867,49.688,48.910,49.651
60.728,0.0,55.783,54.612,53.393,54.164,59.122,56.611,55.274,55.128,0.0,51.767,57.677,56.315,54.023,53.907,53.833,52.541,56.282,55.181,53.961,51.846,52.547,52.634,55.041,0.0,0.0,0.0,50.284,51.314,53.666,52.457,51.264,50.085,49.306,50.045
61.121,0.0,56.174,55.004,53.785,54.546,59.514,57.004,55.667,55.521,0.0,52.148,58.070,56.708,54.416,54.299,54.226,52.932,56.675,55.574,54.354,52.238,52.940,53.025,55.434,0.0,0.0,0.0,50.676,51.705,54.059,52.850,51.656,50.478,49.697,50.436
61.510,0.0,56.562,55.392,54.173,54.925,59.903,57.393,56.056,55.909,0.0,52.526,58.458,57.096,54.804,54.688,54.614,53.319,57.064,55.962,54.742,52.627,53.328,53.413,55.822,0.0,0.0,0.0,51.064,52.092,54.447,53.239,52.045,50.866,50.086,50.823
61.895,0.0,56.947,55.776,54.557,55.302,60.288,57.778,56.440,56.294,0.0,52.901,58.843,57.481,55.189,55.073,54.999,53.702,57.449,56.347,55.127,53.012,53.713,53.796,56.207,0.0,0.0,0.0,51.448,52.475,54.832,53.624,52.430,51.251,50.470,51.207
62.276,0.0,57.327,56.157,54.937,55.675,60.669,58.159,56.821,56.675,0.0,53.273,59.224,57.862,55.570,55.453,55.380,54.082,57.830,56.728,55.508,53.393,54.093,54.176,56.588,0.0,0.0,0.0,51.829,52.855,55.213,54.005,52.811,51.632,50.850,51.586
62.653,0.0,57.704,56.533,55.314,56.045,61.046,58.536,57.199,57.052,0.0,53.643,59.602,58.239,55.948,55.831,55.757,54.458,58.207,57.106,55.886,53.770,54.470,54.552,56.966,0.0,0.0,0.0,52.205,53.231,55.591,54.382,53.188,52.009,51.227,51.962
63.027,0.0,58.077,56.906,55.686,56.412,61.420,58.910,57.572,57.425,0.0,54.009,59.975,58.613,56.321,56.204,56.130,54.831,58.580,57.479,56.259,54.143,54.843,54.924,57.339,0.0,0.0,0.0,52.579,53.603,55.964,54.755,53.562,52.383,51.600,52.335
63.396,0.0,58.446,57.276,56.056,56.776,61.790,59.279,57.942,57.795,0.0,54.372,60.345,58.983,56.691,56.574,56.500,55.200,58.950,57.849,56.629,54.513,55.213,55.293,57.709,0.0,0.0,0.0,52.948,53.972,56.334,55.125,53.931,52.753,51.969,52.703
63.762,0.0,58.812,57.641,56.421,57.137,62.156,59.645,58.308,58.161,0.0,54.732,60.711,59.349,57.057,56.939,56.866,55.565,59.316,58.215,56.995,54.879,55.579,55.658,58.075,0.0,0.0,0.0,53.314,54.337,56.700,55.491,54.297,53.119,52.335,53.068
64.125,0.0,59.174,58.003,56.783,57.495,62.518,60.008,58.670,58.523,0.0,55.090,61.073,59.711,57.419,57.302,57.228,55.926,59.679,58.577,57.357,55.241,55.941,56.020,58.437,0.0,0.0,0.0,53.676,54.699,57.062,55.853,54.660,53.481,52.697,53.430
64.483,0.0,59.532,58.362,57.142,57.849,62.877,60.366,59.029,58.882,0.0,55.444,61.432,60.070,57.778,57.660,57.587,56.284,60.037,58.936,57.716,55.600,56.299,56.378,58.796,0.0,0.0,0.0,54.034,55.057,57.421,56.212,55.019,53.840,53.055,53.788
64.839,0.0,59.887,58.716,57.496,58.201,63.232,60.722,59.384,59.237,0.0,55.795,61.787,60.425,58.133,58.016,57.942,56.639,60.392,59.291,58.071,55.955,56.654,56.732,59.151,0.0,0.0,0.0,54.389,55.411,57.776,56.567,55.374,54.195,53.410,54.142
65.190,0.0,60.238,59.068,57.848,58.549,63.584,61.073,59.735,59.588,0.0,56.142,62.139,60.777,58.485,58.367,58.293,56.990,60.744,59.643,58.423,56.306,57.006,57.083,59.503,0.0,0.0,0.0,54.741,55.762,58.128,56.919,55.725,54.547,53.762,54.493
65.538,0.0,60.586,59.416,58.195,58.894,63.932,61.421,60.084,59.937,0.0,56.487,62.487,61.125,58.833,58.715,58.641,57.338,61.092,59.991,58.771,56.654,57.354,57.431,59.851,0.0,0.0,0.0,55.088,56.110,58.476,57.267,56.073,54.895,54.109,54.841
65.883,0.0,60.930,59.760,58.540,59.236,64.276,61.766,60.428,60.281,0.0,56.829,62.831,61.469,59.177,59.060,58.986,57.682,61.437,60.335,59.115,56.999,57.698,57.775,60.195,0.0,0.0,0.0,55.433,56.454,58.820,57.612,56.418,55.239,54.454,55.185
66.224,0.0,61.271,60.101,58.881,59.575,64.617,62.107,60.769,60.622,0.0,57.167,63.173,61.810,59.519,59.401,59.327,58.023,61.778,60.677,59.457,57.340,58.039,58.116,60.537,0.0,0.0,0.0,55.774,56.795,59.162,57.953,56.759,55.580,54.795,55.526
66.562,0.0,61.609,60.439,59.218,59.910,64.955,62.445,61.107,60.960,0.0,57.502,63.510,62.148,59.856,59.738,59.665,58.360,62.116,61.014,59.794,57.678,58.377,58.453,60.874,0.0,0.0,0.0,56.112,57.132,59.499,58.291,57.097,55.918,55.132,55.863
66.896,0.0,61.943,60.773,59.553,60.243,65.290,62.779,61.441,61.294,0.0,57.834,63.845,62.483,60.191,60.073,59.999,58.694,62.450,61.349,60.129,58.012,58.711,58.787,61.209,0.0,0.0,0.0,56.446,57.466,59.834,58.625,57.431,56.253,55.467,56.197
67.227,0.0,62.274,61.104,59.883,60.572,65.621,63.110,61.772,61.625,0.0,58.163,64.176,62.814,60.522,60.404,60.330,59.025,62.781,61.680,60.460,58.343,59.042,59.118,61.540,0.0,0.0,0.0,56.777,57.797,60.165,58.956,57.762,56.584,55.798,56.528
67.555,0.0,62.602,61.431,60.211,60.898,65.948,63.438,62.100,61.953,0.0,58.489,64.503,63.141,60.849,60.732,60.658,59.352,63.109,62.007,60.787,58.671,59.370,59.445,61.867,0.0,0.0,0.0,57.104,58.124,60.492,59.284,58.090,56.911,56.125,56.855
67.879,0.0,62.926,61.756,60.535,61.221,66.273,63.762,62.425,62.277,0.0,58.812,64.828,63.466,61.174,61.056,60.982,59.676,63.433,62.332,61.112,58.995,59.694,59.770,62.192,0.0,0.0,0.0,57.429,58.448,60.817,59.608,58.415,57.236,56.449,57.179
68.201,0.0,63.247,62.077,60.856,61.541,66.594,64.084,62.746,62.599,0.0,59.132,65.149,63.787,61.495,61.377,61.303,59.997,63.754,62.653,61.433,59.316,60.016,60.091,62.513,0.0,0.0,0.0,57.750,58.769,61.138,59.929,58.736,57.557,56.771,57.500
68.519,0.0,63.565,62.394,61.174,61.858,66.912,64.402,63.064,62.917,0.0,59.449,65.467,64.105,61.813,61.695,61.621,60.315,64.072,62.971,61.751,59.634,60.333,60.408,62.831,0.0,0.0,0.0,58.068,59.087,61.456,60.247,59.054,57.875,57.088,57.818
68.833,0.0,63.880,62.709,61.489,62.171,67.227,64.716,63.378,63.231,0.0,59.762,65.782,64.420,62.128,62.010,61.936,60.630,64.387,63.286,62.066,59.949,60.648,60.723,63.146,0.0,0.0,0.0,58.382,59.402,61.771,60.562,59.369,58.190,57.403,58.133
69.145,0.0,64.191,63.021,61.800,62.482,67.538,65.028,63.690,63.543,0.0,60.073,66.094,64.731,62.439,62.322,62.248,60.941,64.699,63.598,62.378,60.261,60.960,61.035,63.458,0.0,0.0,0.0,58.694,59.713,62.083,60.874,59.680,58.501,57.715,58.444
69.454,0.0,64.500,63.329,62.109,62.790,67.847,65.337,63.999,63.851,0.0,60.380,66.402,65.040,62.748,62.630,62.556,61.250,65.007,63.906,62.686,60.569,61.268,61.343,63.766,0.0,0.0,0.0,59.003,60.022,62.391,61.182,59.989,58.810,58.023,58.753
69.759,0.0,64.805,63.635,62.414,63.095,68.152,65.642,64.304,64.157,0.0,60.685,66.708,65.345,63.053,62.935,62.862,61.555,65.313,64.212,62.992,60.874,61.574,61.648,64.072,0.0,0.0,0.0,59.308,60.327,62.697,61.488,60.294,59.115,58.329,59.058
70.061,0.0,65.107,63.937,62.717,63.396,68.455,65.944,64.607,64.459,0.0,60.986,67.010,65.648,63.356,63.238,63.164,61.857,65.615,64.514,63.294,61.177,61.876,61.951,64.374,0.0,0.0,0.0,59.610,60.629,62.999,61.790,60.597,59.418,58.631,59.360
70.361,0.0,65.407,64.236,63.016,63.695,68.754,66.244,64.906,64.759,0.0,61.285,67.309,65.947,63.655,63.537,63.463,62.157,65.915,64.813,63.593,61.476,62.175,62.250,64.673,0.0,0.0,0.0,59.910,60.929,63.298,62.090,60.896,59.717,58.930,59.660
70.657,0.0,65.703,64.533,63.312,63.991,69.051,66.540,65.202,65.055,0.0,61.581,67.606,66.244,63.952,63.834,63.760,62.453,66.211,65.110,63.890,61.773,62.472,62.546,64.970,0.0,0.0,0.0,60.206,61.225,63.595,62.386,61.192,60.014,59.227,59.956
70.951,0.0,65.996,64.826,63.606,64.284,69.344,66.834,65.496,65.348,0.0,61.874,67.899,66.537,64.245,64.127,64.053,62.746,66.504,65.403,64.183,62.066,62.765,62.840,65.263,0.0,0.0,0.0,60.499,61.518,63.888,62.679,61.486,60.307,59.520,60.249
71.241,0.0,66.287,65.116,63.896,64.574,69.635,67.124,65.786,65.639,0.0,62.164,68.190,66.828,64.536,64.417,64.344,63.037,66.795,65.694,64.474,62.356,63.056,63.130,65.554,0.0,0.0,0.0,60.790,61.809,64.179,62.970,61.776,60.598,59.811,60.540
71.529,0.0,66.574,65.404,64.184,64.861,69.922,67.412,66.074,65.927,0.0,62.451,68.477,67.115,64.823,64.705,64.631,63.324,67.083,65.981,64.761,62.644,63.343,63.417,65.841,0.0,0.0,0.0,61.077,62.096,64.466,63.258,62.064,60.885,60.098,60.827
71.813,0.0,66.859,65.689,64.468,65.145,70.207,67.696,66.358,66.211,0.0,62.735,68.762,67.400,65.108,64.990,64.916,63.609,67.367,66.266,65.046,62.929,63.628,63.702,66.126,0.0,0.0,0.0,61.362,62.381,64.751,63.542,62.349,61.170,60.383,61.112
72.095,0.0,67.141,65.971,64.750,65.427,70.489,67.978,66.640,66.493,0.0,63.017,69.044,67.682,65.390,65.272,65.198,63.891,67.649,66.548,65.328,63.211,63.910,63.984,66.408,0.0,0.0,0.0,61.644,62.663,65.033,63.824,62.630,61.452,60.665,61.394
72.374,0.0,67.420,66.250,65.029,65.706,70.768,68.257,66.919,66.772,0.0,63.295,69.323,67.961,65.669,65.551,65.477,64.170,67.928,66.827,65.607,63.490,64.189,64.263,66.687,0.0,0.0,0.0,61.923,62.942,65.312,64.103,62.909,61.731,60.944,61.673
72.651,0.0,67.696,66.526,65.305,65.982,71.044,68.534,67.196,67.048,0.0,63.571,69.599,68.237,65.945,65.827,65.753,64.446,68.204,67.103,65.883,63.766,64.465,64.539,66.963,0.0,0.0,0.0,62.199,63.218,65.588,64.379,63.186,62.007,61.220,61.949
72.924,0.0,67.970,66.799,65.579,66.255,71.317,68.807,67.469,67.322,0.0,63.844,69.873,68.511,66.219,66.100,66.027,64.719,68.478,67.377,66.157,64.039,64.739,64.813,67.237,0.0,0.0,0.0,62.473,63.491,65.862,64.653,63.459,62.280,61.493,62.222
73.195,0.0,68.240,67.070,65.850,66.525,71.588,69.078,67.740,67.593,0.0,64.115,70.143,68.781,66.489,66.371,66.297,64.990,68.749,67.647,66.427,64.310,65.009,65.083,67.507,0.0,0.0,0.0,62.743,63.762,66.132,64.924,63.730,62.551,61.764,62.493
73.463,0.0,68.508,67.338,66.118,66.793,71.856,69.346,68.008,67.861,0.0,64.383,70.411,69.049,66.757,66.639,66.565,65.258,69.017,67.915,66.695,64.578,65.277,65.351,67.775,0.0,0.0,0.0,63.011,64.030,66.400,65.192,63.998,62.819,62.032,62.761
73.728,0.0,68.774,67.603,66.383,67.058,72.122,69.611,68.273,68.126,0.0,64.648,70.677,69.315,67.023,66.905,66.831,65.523,69.282,68.181,66.961,64.844,65.543,65.617,68.041,0.0,0.0,0.0,63.277,64.295,66.666,65.457,64.263,63.085,62.297,63.026
73.991,0.0,69.037,67.866,66.646,67.321,72.384,69.874,68.536,68.389,0.0,64.911,70.939,69.577,67.285,67.167,67.093,65.786,69.545,68.443,67.223,65.106,65.805,65.879,68.303,0.0,0.0,0.0,63.539,64.558,66.928,65.720,64.526,63.347,62.560,63.289
74.251,0.0,69.297,68.126,66.906,67.581,72.644,70.134,68.796,68.649,0.0,65.170,71.200,69.837,67.545,67.427,67.353,66.046,69.805,68.704,67.484,65.366,66.066,66.139,68.564,0.0,0.0,0.0,63.800,64.818,67.189,65.980,64.786,63.607,62.820,63.549
74.509,0.0,69.554,68.384,67.163,67.838,72.902,70.392,69.054,68.906,0.0,65.428,71.457,70.095,67.803,67.685,67.611,66.304,70.062,68.961,67.741,65.624,66.323,66.397,68.821,0.0,0.0,0.0,64.057,65.075,67.446,66.237,65.044,63.865,63.078,63.806
74.763,0.0,69.809,68.639,67.418,68.093,73.157,70.646,69.308,69.161,0.0,65.683,71.712,70.350,68.058,67.940,67.866,66.558,70.317,69.216,67.996,65.879,66.578,66.652,69.076,0.0,0.0,0.0,64.312,65.330,67.701,66.492,65.299,64.120,63.333,64.061
75.016,0.0,70.061,68.891,67.671,68.345,73.409,70.899,69.561,69.414,0.0,65.935,71.964,70.602,68.310,68.192,68.118,66.811,70.570,69.468,68.248,66.131,66.830,66.904,69.328,0.0,0.0,0.0,64.564,65.583,67.953,66.745,65.551,64.372,63.585,64.314
75.266,0.0,70.311,69.141,67.920,68.595,73.659,71.149,69.811,69.663,0.0,66.185,72.214,70.852,68.560,68.442,68.368,67.061,70.819,69.718,68.498,66.381,67.080,67.154,69.578,0.0,0.0,0.0,64.814,65.833,68.203,66.994,65.801,64.622,63.835,64.563
75.513,0.0,70.558,69.388,68.168,68.842,73.906,71.396,70.058,69.911,0.0,66.432,72.461,71.099,68.807,68.689,68.615,67.308,71.067,69.965,68.746,66.628,67.327,67.401,69.825,0.0,0.0,0.0,65.061,66.080,68.450,67.242,66.048,64.869,64.082,64.811
75.758,0.0,70.803,69.633,68.413,69.087,74.151,71.641,70.303,70.156,0.0,66.677,72.706,71.344,69.052,68.934,68.860,67.553,71.312,70.210,68.990,66.873,67.572,67.646,70.070,0.0,0.0,0.0,65.306,66.325,68.695,67.487,66.293,65.114,64.327,65.056
76.000,0.0,71.046,69.875,68.655,69.329,74.394,71.883,70.545,70.398,0.0,66.919,72.949,71.587,69.295,69.177,69.103,67.795,71.554,70.453,69.233,67.116,67.815,67.888,70.313,0.0,0.0,0.0,65.549,66.567,68.938,67.729,66.535,65.357,64.569,65.298
76.240,0.0,71.286,70.115,68.895,69.569,74.634,72.123,70.785,70.638,0.0,67.159,73.189,71.827,69.535,69.417,69.343,68.035,71.794,70.693,69.473,67.356,68.055,68.128,70.553,0.0,0.0,0.0,65.789,66.807,69.178,67.969,66.775,65.597,64.809,65.538
76.478,0.0,71.523,70.353,69.133,69.807,74.871,72.361,71.023,70.876,0.0,67.396,73.426,72.064,69.772,69.654,69.580,68.273,72.032,70.930,69.710,67.593,68.292,68.366,70.790,0.0,0.0,0.0,66.026,67.045,69.415,68.207,67.013,65.834,65.047,65.776
76.713,0.0,71.759,70.588,69.368,70.042,75.106,72.596,71.258,71.111,0.0,67.631,73.662,72.299,70.007,69.889,69.815,68.508,72.267,71.166,69.946,67.828,68.527,68.601,71.026,0.0,0.0,0.0,66.261,67.280,69.651,68.442,67.248,66.069,65.282,66.011
76.946,0.0,71.991,70.821,69.601,70.275,75.339,72.829,71.491,71.344,0.0,67.864,73.894,72.532,70.240,70.122,70.048,68.741,72.500,71.398,70.178,68.061,68.760,68.834,71.258,0.0,0.0,0.0,66.494,67.513,69.883,68.675,67.481,66.302,65.515,66.244
77.176,0.0,72.222,71.051,69.831,70.505,75.570,73.059,71.721,71.574,0.0,68.095,74.125,72.763,70.471,70.353,70.279,68.971,72.730,71.629,70.409,68.292,68.991,69.065,71.489,0.0,0.0,0.0,66.725,67.743,70.114,68.905,67.712,66.533,65.746,66.474
77.405,0.0,72.450,71.280,70.059,70.734,75.798,73.288,71.950,71.802,0.0,68.323,74.353,72.991,70.699,70.581,70.507,69.200,72.959,71.857,70.637,68.520,69.219,69.293,71.717,0.0,0.0,0.0,66.953,67.972,70.342,69.133,67.940,66.761,65.974,66.702
77.631,0.0,72.676,71.506,70.285,70.959,76.024,73.514,72.176,72.028,0.0,68.549,74.579,73.217,70.925,70.807,70.733,69.426,73.184,72.083,70.863,68.746,69.445,69.519,71.943,0.0,0.0,0.0,67.179,68.197,70.568,69.359,68.166,66.987,66.200,66.928
77.854,0.0,72.900,71.729,70.509,71.183,76.248,73.737,72.399,72.252,0.0,68.773,74.803,73.441,71.149,71.031,70.957,69.649,73.408,72.307,71.087,68.970,69.669,69.742,72.167,0.0,0.0,0.0,67.403,68.421,70.792,69.583,68.389,67.211,66.423,67.152
78.076,0.0,73.121,71.951,70.730,71.405,76.469,73.959,72.621,72.473,0.0,68.994,75.024,73.662,71.370,71.252,71.178,69.871,73.630,72.528,71.308,69.191,69.890,69.964,72.388,0.0,0.0,0.0,67.624,68.643,71.013,69.805,68.611,67.432,66.645,67.374
78.295,0.0,73.340,72.170,70.950,71.624,76.688,74.178,72.840,72.693,0.0,69.213,75.244,73.881,71.589,71.471,71.397,70.090,73.849,72.748,71.528,69.410,70.109,70.183,72.608,0.0,0.0,0.0,67.843,68.862,71.232,70.024,68.830,67.651,66.864,67.593
78.512,0.0,73.558,72.387,71.167,71.841,76.905,74.395,73.057,72.910,0.0,69.430,75.461,74.098,71.806,71.688,71.614,70.307,74.066,72.965,71.745,69.627,70.326,70.400,72.825,0.0,0.0,0.0,68.060,69.079,71.450,70.241,69.047,67.868,67.081,67.810
78.727,0.0,73.772,72.602,71.382,72.056,77.120,74.610,73.272,73.125,0.0,69.645,75.675,74.313,72.021,71.903,71.829,70.522,74.281,73.179,71.959,69.842,70.541,70.615,73.039,0.0,0.0,0.0,68.275,69.294,71.664,70.456,69.262,68.083,67.296,68.025
78.940,0.0,73.985,72.815,71.594,72.268,77.333,74.823,73.485,73.337,0.0,69.858,75.888,74.526,72.234,72.116,72.042,70.735,74.493,73.392,72.172,70.055,70.754,70.828,73.252,0.0,0.0,0.0,68.488,69.506,71.877,70.668,69.475,68.296,67.509,68.237
79.150,0.0,74.196,73.025,71.805,72.479,77.544,75.033,73.695,73.548,0.0,70.068,76.099,74.737,72.445,72.327,72.253,70.945,74.704,73.603,72.383,70.266,70.965,71.038,73.463,0.0,0.0,0.0,68.699,69.717,72.088,70.879,69.685,68.507,67.719,68.448
79.359,0.0,74.404,73.234,72.013,72.687,77.752,75.242,73.904,73.756,0.0,70.277,76.307,74.945,72.653,72.535,72.461,71.154,74.913,73.811,72.591,70.474,71.173,71.247,73.671,0.0,0.0,0.0,68.907,69.926,72.296,71.088,69.894,68.715,67.928,68.656
79.565,0.0,74.611,73.440,72.220,72.894,77.959,75.448,74.110,73.963,0.0,70.483,76.514,75.152,72.860,72.741,72.668,71.360,75.119,74.018,72.798,70.680,71.380,71.453,73.878,0.0,0.0,0.0,69.114,70.132,72.503,71.294,70.100,68.922,68.134,68.863
79.769,0.0,74.815,73.645,72.424,73.098,78.163,75.653,74.314,74.167,0.0,70.688,76.718,75.356,73.064,72.946,72.872,71.564,75.323,74.222,73.002,70.885,71.584,71.658,74.082,0.0,0.0,0.0,69.318,70.336,72.707,71.498,70.305,69.126,68.339,69.067
79.972,0.0,75.017,73.847,72.626,73.300,78.365,75.855,74.517,74.370,0.0,70.890,76.920,75.558,73.266,73.148,73.074,71.767,75.526,74.424,73.204,71.087,71.786,71.860,74.284,0.0,0.0,0.0,69.520,70.539,72.909,71.701,70.507,69.328,68.541,69.270
80.172,0.0,75.218,74.047,72.827,73.501,78.565,76.055,74.717,74.570,0.0,71.090,77.121,75.759,73.467,73.348,73.274,71.967,75.726,74.625,73.405,71.287,71.986,72.060,74.485,0.0,0.0,0.0,69.720,70.739,73.110,71.901,70.707,69.528,68.741,69.470
80.370,0.0,75.416,74.245,73.025,73.699,78.764,76.253,74.915,74.768,0.0,71.288,77.319,75.957,73.665,73.547,73.473,72.165,75.924,74.823,73.603,71.486,72.185,72.258,74.683,0.0,0.0,0.0,69.919,70.937,73.308,72.099,70.906,69.727,68.939,69.668
80.567,0.0,75.612,74.442,73.221,73.895,78.960,76.450,75.112,74.964,0.0,71.485,77.515,76.153,73.861,73.743,73.669,72.362,76.120,75.019,73.799,71.682,72.381,72.455,74.879,0.0,0.0,0.0,70.115,71.133,73.504,72.295,71.102,69.923,69.136,69.864
80.761,0.0,75.806,74.636,73.416,74.090,79.154,76.644,75.306,75.159,0.0,71.679,77.709,76.347,74.055,73.937,73.863,72.556,76.315,75.213,73.994,71.876,72.575,72.649,75.073,0.0,0.0,0.0,70.309,71.328,73.698,72.490,71.296,70.117,69.330,70.059
80.953,0.0,75.999,74.828,73.608,74.282,79.347,76.836,75.498,75.351,0.0,71.871,77.902,76.540,74.248,74.130,74.056,72.748,76.507,75.406,74.186,72.069,72.768,72.841,75.266,0.0,0.0,0.0,70.502,71.520,73.891,72.682,71.489,70.310,69.522,70.251
81.144,0.0,76.189,75.019,73.798,74.472,79.537,77.027,75.689,75.542,0.0,72.062,78.092,76.730,74.438,74.320,74.246,72.939,76.698,75.596,74.376,72.259,72.958,73.032,75.456,0.0,0.0,0.0,70.692,71.711,74.081,72.873,71.679,70.500,69.713,70.442
81.332,0.0,76.378,75.207,73.987,74.661,79.726,77.215,75.877,75.730,0.0,72.250,78.281,76.919,74.627,74.509,74.435,73.127,76.886,75.785,74.565,72.448,73.147,73.220,75.645,0.0,0.0,0.0,70.881,71.899,74.270,73.061,71.868,70.689,69.901,70.630
81.519,0.0,76.565,75.394,74.174,74.848,79.912,77.402,76.064,75.917,0.0,72.437,78.468,77.105,74.813,74.695,74.621,73.314,77.073,75.972,74.752,72.634,73.333,73.407,75.832,0.0,0.0,0.0,71.067,72.086,74.457,73.248,72.054,70.875,70.088,70.817
81.704,0.0,76.749,75.579,74.358,75.032,80.097,77.587,76.249,76.102,0.0,72.622,78.652,77.290,74.998,74.880,74.806,73.499,77.258,76.156,74.936,72.819,73.518,73.592,76.016,0.0,0.0,0.0,71.252,72.271,74.641,73.433,72.239,71.060,70.273,71.002
81.887,0.0,76.932,75.762,74.541,75.215,80.280,77.770,76.432,76.285,0.0,72.805,78.835,77.473,75.181,75.063,74.989,73.682,77.441,76.339,75.119,73.002,73.701,73.775,76.199,0.0,0.0,0.0,71.435,72.454,74.824,73.616,72.422,71.243,70.456,71.185
82.068,0.0,77.113,75.943,74.723,75.396,80.461,77.951,76.613,76.466,0.0,72.986,79.016,77.654,75.362,75.244,75.170,73.863,77.622,76.520,75.300,73.183,73.882,73.956,76.380,0.0,0.0,0.0,71.616,72.635,75.005,73.797,72.603,71.424,70.637,71.366
82.247,0.0,77.293,76.122,74.902,75.576,80.641,78.130,76.792,76.645,0.0,73.165,79.196,77.834,75.542,75.424,75.350,74.042,77.801,76.700,75.480,73.363,74.062,74.135,76.560,0.0,0.0,0.0,71.796,72.814,75.185,73.976,72.782,71.604,70.816,71.545
82.425,0.0,77.470,76.300,75.079,75.753,80.818,78.308,76.970,76.822,0.0,73.343,79.373,78.011,75.719,75.601,75.527,74.220,77.979,76.877,75.657,73.540,74.239,74.313,76.737,0.0,0.0,0.0,71.973,72.992,75.362,74.154,72.960,71.781,70.994,71.722
82.601,0.0,77.646,76.476,75.255,75.929,80.994,78.484,77.146,76.998,0.0,73.518,79.549,78.187,75.895,75.777,75.703,74.395,78.154,77.053,75.833,73.716,74.415,74.489,76.913,0.0,0.0,0.0,72.149,73.167,75.538,74.329,73.136,71.957,71.170,71.898
82.775,0.0,77.820,76.650,75.429,76.103,81.168,78.658,77.320,77.172,0.0,73.692,79.723,78.361,76.069,75.951,75.877,74.569,78.328,77.227,76.007,73.890,74.589,74.663,77.087,0.0,0.0,0.0,72.323,73.341,75.712,74.503,73.310,72.131,71.344,72.072
82.947,0.0,77.992,76.822,75.601,76.275,81.340,78.830,77.492,77.344,0.0,73.865,79.895,78.533,76.241,76.123,76.049,74.742,78.501,77.399,76.179,74.062,74.761,74.835,77.259,0.0,0.0,0.0,72.495,73.514,75.884,74.676,73.482,72.303,71.516,72.244
83.117,0.0,78.163,76.992,75.772,76.446,81.511,79.000,77.662,77.515,0.0,74.035,80.066,78.704,76.412,76.294,76.220,74.912,78.671,77.570,76.350,74.233,74.932,75.005,77.430,0.0,0.0,0.0,72.666,73.684,76.055,74.846,73.652,72.474,71.686,72.415
83.286,0.0,78.332,77.161,75.941,76.615,81.679,79.169,77.831,77.684,0.0,74.204,80.235,78.873,76.581,76.462,76.388,75.081,78.840,77.739,76.519,74.401,75.101,75.174,77.599,0.0,0.0,0.0,72.835,73.853,76.224,75.015,73.821,72.643,71.855,72.584
83.453,0.0,78.499,77.328,76.108,76.782,81.847,79.336,77.998,77.851,0.0,74.371,80.402,79.040,76.748,76.630,76.556,75.248,79.007,77.906,76.686,74.568,75.268,75.341,77.766,0.0,0.0,0.0,73.002,74.020,76.391,75.182,73.988,72.810,72.022,72.751
83.619,0.0,78.664,77.494,76.273,76.947,82.012,79.502,78.164,78.016,0.0,74.537,80.567,79.205,76.913,76.795,76.721,75.414,79.173,78.071,76.851,74.734,75.433,75.507,77.931,0.0,0.0,0.0,73.167,74.185,76.556,75.347,74.154,72.975,72.188,72.916
83.783,0.0,78.828,77.658,76.437,77.111,82.176,79.666,78.328,78.180,0.0,74.700,80.731,79.369,77.077,76.959,76.885,75.577,79.336,78.235,77.015,74.898,75.597,75.671,78.095,0.0,0.0,0.0,73.331,74.349,76.720,75.511,74.318,73.139,72.352,73.080
