"(0,0)","(0,1)","(0,2)","(0,3)","(0,4)","(0,5)","(1,0)","(1,1)","(1,2)","(1,3)","(1,4)","(1,5)","(2,0)","(2,1)","(2,2)","(2,3)","(2,4)","(2,5)","(3,0)","(3,1)","(3,2)","(3,3)","(3,4)","(3,5)","(4,0)","(4,1)","(4,2)","(4,3)","(4,4)","(4,5)","(5,0)","(5,1)","(5,2)","(5,3)","(5,4)","(5,5)"
9.5617,0.0,6.8468,2.3324,2.3324,6.8468,7.2870,-1.180,5.1152,3.2984,0.0,4.8894,5.4106,-0.624,2.8278,3.0621,6.0467,4.3449,3.8514,-0.413,1.8809,1.7068,4.9232,4.8788,2.8785,0.0,0.0,0.0,3.1052,3.9717,1.8082,-0.105,-0.346,0.0106,2.2491,3.0600
18.209,0.0,14.513,13.354,12.656,13.679,16.601,14.086,13.418,13.359,0.0,11.459,15.152,13.781,11.393,11.650,12.741,11.680,13.746,12.628,10.425,9.5379,11.488,11.636,12.483,0.0,0.0,0.0,9.4118,10.489,11.039,9.7234,6.6213,7.5560,8.5166,9.3859
26.029,0.0,21.688,20.535,19.699,20.853,24.423,21.912,20.666,20.675,0.0,18.502,22.978,21.616,19.338,19.514,19.699,18.574,21.583,20.482,19.264,17.502,18.474,18.721,20.342,0.0,0.0,0.0,16.302,17.460,18.967,17.758,16.563,14.216,15.283,16.241
33.102,0.0,28.367,27.178,26.174,27.328,31.496,28.985,27.672,27.325,0.0,24.977,30.051,28.689,26.399,26.165,26.192,25.049,28.656,27.555,26.335,24.160,24.965,25.164,27.415,0.0,0.0,0.0,22.775,23.899,26.040,24.831,23.637,22.459,21.708,22.671
39.499,0.0,34.623,33.453,32.030,33.184,37.892,35.382,34.053,33.912,0.0,30.833,36.447,35.085,32.794,32.665,32.335,31.130,35.053,33.951,32.732,30.580,31.100,31.242,33.811,0.0,0.0,0.0,28.864,29.941,32.436,31.228,30.034,28.855,27.929,28.695
45.284,0.0,40.357,39.187,37.970,38.748,43.677,41.167,39.832,39.688,0.0,36.352,42.232,40.870,38.579,38.467,38.394,37.104,40.838,39.736,38.516,36.406,37.108,37.197,39.596,0.0,0.0,0.0,34.844,35.875,38.221,37.013,35.819,34.640,33.864,34.603
